LONGITUDE,LATITUDE,Easting,Northing,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.153684,40.284425,683079.956977,4461557.215729,969101112,1,153.2093,16,11,45,12,2.27,56,2348,1,54,24.4407,3.70,2.30
-89.153684,40.284433,683079.935383,4461558.103809,969101113,1,148.9740,16,11,45,13,2.27,58,2326,1,54,24.2117,3.70,2.30
-89.153684,40.284442,683079.911089,4461559.102900,969101114,1,172.2678,16,11,45,14,2.27,54,2339,1,52,23.4453,3.70,2.30
-89.153687,40.284453,683080.136441,4461560.330211,969101115,1,163.7973,16,11,45,15,2.27,56,2329,1,55,24.6918,3.70,2.30
-89.153681,40.284456,683079.618256,4461560.650838,969101116,1,173.6650,16,11,45,16,2.27,54,2326,1,52,23.3149,3.70,2.30
-89.153707,40.284519,683081.658575,4461567.698218,969101117,1,168.3815,16,11,45,17,2.33,61,2338,1,59,26.5900,3.70,2.30
-89.153689,40.284492,683080.201198,4461564.663737,969101118,1,140.0909,16,11,45,18,2.33,59,2333,1,57,25.6337,3.70,2.30
-89.153683,40.284511,683079.639825,4461566.760524,969101119,1,150.4383,16,11,45,19,2.39,56,2342,1,52,23.4753,3.80,2.36
-89.153683,40.284520,683079.615532,4461567.759615,969101120,1,151.3054,16,11,45,20,2.27,61,2323,1,60,26.8672,3.60,2.24
-89.153683,40.284531,683079.585840,4461568.980725,969101121,1,140.0037,16,11,45,21,2.39,56,2355,1,54,24.5135,3.80,2.36
-89.153683,40.284539,683079.564246,4461569.868805,969101122,1,159.1556,16,11,45,22,2.33,61,2288,1,56,24.6982,3.70,2.30
-89.153681,40.284548,683079.369924,4461570.863761,969101123,1,133.9761,16,11,45,23,2.33,55,2368,1,54,24.6489,3.70,2.30
-89.153681,40.284559,683079.340232,4461572.084871,969101124,1,150.7625,16,11,45,24,2.33,56,2318,1,53,23.6816,3.70,2.30
-89.153681,40.284570,683079.310540,4461573.305982,969101125,1,147.2359,16,11,45,25,2.33,56,2333,1,54,24.2845,3.70,2.30
-89.153681,40.284578,683079.288945,4461574.194062,969101126,1,155.6076,16,11,45,26,2.33,52,2341,1,50,22.5628,3.70,2.30
-89.153681,40.284589,683079.259253,4461575.415172,969101127,1,171.0838,16,11,45,27,2.33,58,2319,1,56,25.0328,3.70,2.30
-89.153681,40.284598,683079.234960,4461576.414262,969101128,1,140.7758,16,11,45,28,2.33,60,2322,1,57,25.5128,3.70,2.30
-89.153681,40.284609,683079.205268,4461577.635373,969101129,1,153.3170,16,11,45,29,2.33,55,2346,1,54,24.4199,3.70,2.30
-89.153681,40.284617,683079.183674,4461578.523453,969101130,1,158.8486,16,11,45,30,2.39,53,2348,1,51,23.0829,3.80,2.36
-89.153681,40.284625,683079.162079,4461579.411533,969101131,1,144.9562,16,11,45,31,2.33,56,2317,1,53,23.6714,3.70,2.30
-89.153681,40.284634,683079.137786,4461580.410624,969101132,1,164.8132,16,11,45,32,2.33,56,2354,1,55,24.9569,3.70,2.30
-89.153681,40.284645,683079.108094,4461581.631734,969101133,1,151.2268,16,11,45,33,2.33,58,2318,1,54,24.1284,3.70,2.30
-89.153681,40.284653,683079.086500,4461582.519814,969101134,1,157.3164,16,11,45,34,2.33,56,2335,1,54,24.3054,3.70,2.30
-89.153681,40.284664,683079.056808,4461583.740925,969101135,1,163.5385,16,11,45,35,2.33,58,2314,1,55,24.5328,3.70,2.30
-89.153681,40.284673,683079.032514,4461584.740015,969101136,1,149.0202,16,11,45,36,2.33,60,2317,1,58,25.9045,3.70,2.30
-89.153681,40.284684,683079.002822,4461585.961125,969101137,1,152.1313,16,11,45,37,2.33,59,2350,1,57,25.8205,3.70,2.30
-89.153681,40.284692,683078.981228,4461586.849205,969101138,1,157.3164,16,11,45,38,2.33,54,2335,1,50,22.5050,3.70,2.30
-89.153681,40.284703,683078.951536,4461588.070316,969101139,1,153.8087,16,11,45,39,2.27,59,2329,1,59,26.4876,3.60,2.24
-89.153681,40.284711,683078.929941,4461588.958396,969101140,1,169.7529,16,11,45,40,2.27,56,2344,1,53,23.9472,3.70,2.30
-89.153681,40.284723,683078.897550,4461590.290516,969101141,1,158.0605,16,11,45,41,2.27,58,2317,1,55,24.5646,3.70,2.30
-89.153681,40.284734,683078.867858,4461591.511627,969101142,1,162.3123,16,11,45,42,2.27,59,2332,1,57,25.6227,3.70,2.30
-89.153681,40.284742,683078.846264,4461592.399707,969101143,1,167.7434,16,11,45,43,2.39,55,2343,1,54,24.3886,3.80,2.36
-89.153681,40.284750,683078.824669,4461593.287787,969101144,1,157.1120,16,11,45,44,2.33,54,2337,1,51,22.9747,3.70,2.30
-89.153681,40.284761,683078.794977,4461594.508898,969101145,1,157.3164,16,11,45,45,2.33,57,2340,1,55,24.8085,3.70,2.30
-89.153681,40.284773,683078.762586,4461595.841018,969101146,1,153.1683,16,11,45,46,2.33,58,2325,1,57,25.5458,3.70,2.30
-89.153681,40.284781,683078.740991,4461596.729098,969101147,1,143.8351,16,11,45,47,2.33,59,2325,1,57,25.5458,3.70,2.30
-89.153681,40.284792,683078.711299,4461597.950209,969101148,1,160.4275,16,11,45,48,2.33,57,2356,1,56,25.4322,3.70,2.30
-89.153681,40.284800,683078.689705,4461598.838289,969101149,1,142.4351,16,11,45,49,2.39,56,2322,1,54,24.1700,3.80,2.36
-89.153681,40.284809,683078.665411,4461599.837379,969101150,1,160.4275,16,11,45,50,2.33,57,2329,1,53,23.7940,3.70,2.30
-89.153681,40.284820,683078.635719,4461601.058490,969101151,1,167.6866,16,11,45,51,2.33,59,2321,1,56,25.0544,3.70,2.30
-89.153681,40.284828,683078.614125,4461601.946570,969101152,1,155.2069,16,11,45,52,2.33,56,2339,1,54,24.3470,3.70,2.30
-89.153681,40.284839,683078.584433,4461603.167680,969101153,1,158.6439,16,11,45,53,2.39,55,2343,1,54,24.3886,3.80,2.36
-89.153681,40.284850,683078.554741,4461604.388791,969101154,1,164.6008,16,11,45,54,2.33,55,2326,1,53,23.7633,3.70,2.30
-89.153681,40.284861,683078.525048,4461605.609901,969101155,1,159.3820,16,11,45,55,2.33,57,2330,1,55,24.7025,3.70,2.30
-89.153681,40.284873,683078.492657,4461606.942021,969101156,1,166.8970,16,11,45,56,2.44,58,2332,1,53,23.8246,3.90,2.42
-89.153681,40.284884,683078.462965,4461608.163132,969101157,1,146.7094,16,11,45,57,2.61,59,2335,1,57,25.6557,4.20,2.61
-89.153681,40.284895,683078.433273,4461609.384242,969101158,1,151.3609,16,11,45,58,2.61,53,2353,1,51,23.1320,4.10,2.55
-89.153681,40.284906,683078.403580,4461610.605353,969101159,1,161.5943,16,11,45,59,2.61,58,2326,1,55,24.6600,4.10,2.55
-89.153681,40.284911,683078.390084,4461611.160403,969101160,1,149.5003,16,11,46,0,2.61,58,2327,1,56,25.1192,4.10,2.55
-89.153681,40.284923,683078.357692,4461612.492523,969101161,1,159.7337,16,11,46,1,2.61,56,2329,1,53,23.7940,4.10,2.55
-89.153681,40.284931,683078.336098,4461613.380603,969101162,1,154.1518,16,11,46,2,2.61,60,2341,1,58,26.1728,4.10,2.55
-89.153681,40.284942,683078.306406,4461614.601714,969101163,1,149.5003,16,11,46,3,2.61,56,2334,1,54,24.2950,4.20,2.61
-89.153681,40.284953,683078.276714,4461615.822824,969101164,1,156.0124,16,11,46,4,2.61,60,2325,1,57,25.5458,4.10,2.55
-89.153683,40.284964,683078.417049,4461617.048069,969101165,1,140.1972,16,11,46,5,2.61,59,2333,1,57,25.6337,4.20,2.61
-89.153683,40.284975,683078.387357,4461618.269179,969101166,1,145.7791,16,11,46,6,2.61,58,2349,1,55,24.9039,4.10,2.55
-89.153683,40.284989,683078.349566,4461619.823320,969101167,1,155.0821,16,11,46,7,2.61,57,2326,1,55,24.6600,4.10,2.55
-89.153683,40.285000,683078.319874,4461621.044430,969101168,1,156.0124,16,11,46,8,2.61,57,2332,1,54,24.2741,4.10,2.55
-89.153683,40.285011,683078.290182,4461622.265541,969101169,1,151.3609,16,11,46,9,2.61,61,2308,1,58,25.8039,4.10,2.55
-89.153683,40.285023,683078.257790,4461623.597661,969101170,1,155.4824,16,11,46,10,2.61,62,2323,1,59,26.4194,4.10,2.55
-89.153683,40.285034,683078.228098,4461624.818772,969101171,1,142.4245,16,11,46,11,2.61,60,2339,1,59,26.6013,4.10,2.55
-89.153683,40.285042,683078.206503,4461625.706852,969101172,1,160.1460,16,11,46,12,2.61,61,2303,1,56,24.8601,4.10,2.55
-89.153683,40.285050,683078.184909,4461626.594932,969101173,1,157.3479,16,11,46,13,2.61,60,2347,1,60,27.1447,4.10,2.55
-89.153683,40.285061,683078.155217,4461627.816043,969101174,1,167.6077,16,11,46,14,2.61,58,2332,1,56,25.1732,4.10,2.55
-89.153683,40.285073,683078.122825,4461629.148163,969101175,1,182.5310,16,11,46,15,2.61,60,2326,1,58,26.0051,4.10,2.55
-89.153683,40.285084,683078.093133,4461630.369274,969101176,1,146.1554,16,11,46,16,2.61,63,2316,1,60,26.7862,4.10,2.55
-89.153683,40.285095,683078.063440,4461631.590384,969101177,1,164.8095,16,11,46,17,2.61,62,2341,1,61,27.5266,4.10,2.55
-89.153683,40.285106,683078.033748,4461632.811494,969101178,1,158.2806,16,11,46,18,2.61,58,2333,1,56,25.1840,4.10,2.55
-89.153683,40.285117,683078.004055,4461634.032605,969101179,1,158.2806,16,11,46,19,2.61,61,2307,1,58,25.7927,4.10,2.55
-89.153683,40.285128,683077.974363,4461635.253715,969101180,1,163.8768,16,11,46,20,2.61,63,2308,1,61,27.1386,4.10,2.55
-89.153683,40.285139,683077.944671,4461636.474826,969101181,1,152.6843,16,11,46,21,2.61,60,2352,1,58,26.2958,4.10,2.55
-89.153683,40.285150,683077.914978,4461637.695936,969101182,1,159.2133,16,11,46,22,2.61,61,2312,1,57,25.4029,4.10,2.55
-89.153683,40.285161,683077.885286,4461638.917047,969101183,1,174.1366,16,11,46,23,2.61,56,2348,1,55,24.8933,4.10,2.55
-89.153683,40.285173,683077.852894,4461640.249167,969101184,1,157.3479,16,11,46,24,2.61,62,2299,1,59,26.1464,4.10,2.55
-89.153683,40.285181,683077.831300,4461641.137247,969101185,1,165.7422,16,11,46,25,2.61,64,2307,1,62,27.5715,4.10,2.55
-89.153683,40.285192,683077.801607,4461642.358358,969101186,1,143.3572,16,11,46,26,2.61,62,2343,1,61,27.5501,4.10,2.55
-89.153683,40.285203,683077.771915,4461643.579468,969101187,1,145.2227,16,11,46,27,2.61,60,2328,1,57,25.5787,4.10,2.55
-89.153683,40.285214,683077.742222,4461644.800579,969101188,1,154.5497,16,11,46,28,2.61,60,2328,1,56,25.1300,4.10,2.55
-89.153683,40.285225,683077.712530,4461646.021689,969101189,1,138.6937,16,11,46,29,2.61,56,2340,1,55,24.8085,4.10,2.55
-89.153683,40.285234,683077.688236,4461647.020780,969101190,1,150.8189,16,11,46,30,2.61,59,2329,1,56,25.1408,4.10,2.55
-89.153683,40.285245,683077.658544,4461648.241890,969101191,1,151.7516,16,11,46,31,2.61,58,2333,1,54,24.2845,4.20,2.61
-89.153683,40.285256,683077.628851,4461649.463000,969101192,1,151.7516,16,11,46,32,2.61,54,2349,1,53,23.9983,4.20,2.61
-89.153683,40.285267,683077.599159,4461650.684111,969101193,1,142.4245,16,11,46,33,2.61,59,2321,1,58,25.9492,4.10,2.55
-89.153683,40.285278,683077.569466,4461651.905221,969101194,1,134.0302,16,11,46,34,2.61,58,2333,1,56,25.1840,4.20,2.61
-89.153683,40.285289,683077.539774,4461653.126332,969101195,1,121.1370,16,11,46,35,2.67,58,2314,1,55,24.5328,4.30,2.67
-89.153683,40.285303,683077.501983,4461654.680472,969101196,1,118.3984,16,11,46,36,2.67,55,2358,1,54,24.5448,4.30,2.67
-89.153683,40.285314,683077.472291,4461655.901583,969101197,1,128.4339,16,11,46,37,2.61,58,2318,1,56,25.0220,4.10,2.55
-89.153683,40.285323,683077.447997,4461656.900673,969101198,1,136.0552,16,11,46,38,2.56,63,2317,1,60,26.7978,4.00,2.49
-89.153683,40.285334,683077.418305,4461658.121784,969101199,1,146.1554,16,11,46,39,2.61,69,2291,1,65,28.7052,4.20,2.61
-89.153683,40.285345,683077.388612,4461659.342894,969101200,1,132.9148,16,11,46,40,2.73,65,2344,1,64,28.9174,4.40,2.73
-89.153683,40.285353,683077.367017,4461660.230974,969101201,1,156.1333,16,11,46,41,2.67,63,2297,1,61,27.0092,4.20,2.61
-89.153683,40.285364,683077.337325,4461661.452085,969101202,1,131.5812,16,11,46,42,2.67,68,2305,1,65,28.8806,4.30,2.67
-89.153683,40.285375,683077.307632,4461662.673195,969101203,1,146.1306,16,11,46,43,2.67,68,2315,1,67,29.8984,4.20,2.61
-89.153683,40.285386,683077.277940,4461663.894306,969101204,1,155.2240,16,11,46,44,2.67,67,2305,1,63,27.9919,4.30,2.67
-89.153683,40.285398,683077.245548,4461665.226426,969101205,1,150.6773,16,11,46,45,2.67,66,2312,1,64,28.5226,4.30,2.67
-89.153683,40.285409,683077.215855,4461666.447537,969101206,1,152.4960,16,11,46,46,2.67,73,2298,1,71,31.4507,4.20,2.61
-89.153686,40.285423,683077.433105,4461668.007879,969101207,1,171.5788,16,11,46,47,2.73,68,2329,1,67,30.0792,4.40,2.73
-89.153686,40.285431,683077.411510,4461668.895960,969101208,1,153.7709,16,11,46,48,2.73,67,2304,1,64,28.4239,4.30,2.67
-89.153686,40.285445,683077.373719,4461670.450100,969101209,1,160.0037,16,11,46,49,2.73,68,2294,1,66,29.1849,4.30,2.67
-89.153686,40.285456,683077.344027,4461671.671211,969101210,1,147.0268,16,11,46,50,2.73,66,2327,1,64,28.7077,4.40,2.73
-89.153686,40.285467,683077.314334,4461672.892321,969101211,1,154.3671,16,11,46,51,2.73,62,2330,1,61,27.3973,4.40,2.73
-89.153686,40.285478,683077.284641,4461674.113432,969101212,1,169.5625,16,11,46,52,2.73,68,2303,1,65,28.8555,4.30,2.67
-89.153686,40.285489,683077.254949,4461675.334542,969101213,1,157.0486,16,11,46,53,2.73,68,2305,1,65,28.8806,4.30,2.67
-89.153686,40.285503,683077.217158,4461676.888683,969101214,1,167.7748,16,11,46,54,2.73,73,2302,1,70,31.0617,4.30,2.67
-89.153689,40.285511,683077.450603,4461677.782965,969101215,1,168.6686,16,11,46,55,2.73,72,2307,1,71,31.5738,4.30,2.67
-89.153689,40.285523,683077.418211,4461679.115085,969101216,1,167.7748,16,11,46,56,2.73,71,2283,1,67,29.4851,4.30,2.67
-89.153689,40.285534,683077.388518,4461680.336196,969101217,1,159.7302,16,11,46,57,2.73,72,2328,1,69,30.9637,4.30,2.67
-89.153689,40.285548,683077.350727,4461681.890336,969101218,1,151.6855,16,11,46,58,2.73,72,2281,1,68,29.8989,4.30,2.67
-89.153692,40.285559,683077.576074,4461683.117649,969101219,1,156.7225,16,11,46,59,2.73,69,2300,1,67,29.7046,4.30,2.67
-89.153692,40.285567,683077.554479,4461684.005729,969101220,1,167.3658,16,11,47,0,2.73,66,2323,1,64,28.6583,4.40,2.73
-89.153692,40.285581,683077.516688,4461685.559870,969101221,1,158.2454,16,11,47,1,2.67,74,2279,1,72,31.6299,4.20,2.61
-89.153692,40.285589,683077.495093,4461686.447950,969101222,1,173.6442,16,11,47,2,2.67,73,2326,1,71,31.8339,4.30,2.67
-89.153692,40.285600,683077.465400,4461687.669061,969101223,1,179.9849,16,11,47,3,2.67,71,2292,1,67,29.6013,4.30,2.67
-89.153692,40.285614,683077.427610,4461689.223201,969101224,1,157.3396,16,11,47,4,2.67,66,2329,1,64,28.7323,4.30,2.67
-89.153692,40.285625,683077.397917,4461690.444312,969101225,1,157.3396,16,11,47,5,2.67,68,2309,1,67,29.8209,4.30,2.67
-89.153692,40.285634,683077.373623,4461691.443402,969101226,1,163.6803,16,11,47,6,2.67,72,2306,1,70,31.1156,4.30,2.67
-89.153692,40.285648,683077.335832,4461692.997543,969101227,1,156.7225,16,11,47,7,2.73,67,2332,1,65,29.2189,4.40,2.73
-89.153692,40.285659,683077.306139,4461694.218653,969101228,1,180.7054,16,11,47,8,2.67,79,2245,1,74,32.0236,4.20,2.61
-89.153695,40.285670,683077.531485,4461695.445966,969101229,1,175.1507,16,11,47,9,2.73,72,2330,1,71,31.8886,4.40,2.73
-89.153695,40.285681,683077.501792,4461696.667076,969101230,1,167.0958,16,11,47,10,2.73,71,2288,1,69,30.4317,4.30,2.67
-89.153695,40.285692,683077.472099,4461697.888187,969101231,1,184.9957,16,11,47,11,2.73,73,2296,1,71,31.4233,4.30,2.67
-89.153695,40.285703,683077.442406,4461699.109297,969101232,1,150.0908,16,11,47,12,2.73,67,2331,1,67,30.1050,4.40,2.73
-89.153695,40.285714,683077.412713,4461700.330408,969101233,1,166.2008,16,11,47,13,2.73,67,2326,1,66,29.5921,4.40,2.73
-89.153697,40.285725,683077.553046,4461701.555653,969101234,1,210.1809,16,11,47,14,2.27,62,2338,1,61,27.4913,3.60,2.24
-89.153697,40.285734,683077.528752,4461702.554743,969101235,1,179.0350,16,11,47,15,2.27,64,2300,1,60,26.6012,3.70,2.30
-89.153697,40.285745,683077.499059,4461703.775854,969101236,1,224.1428,16,11,47,16,2.27,63,2326,1,61,27.3502,3.70,2.30
-89.153697,40.285753,683077.477464,4461704.663934,969101237,1,189.7749,16,11,47,17,2.27,68,2291,1,65,28.7052,3.70,2.30
-89.153700,40.285764,683077.702809,4461705.891246,969101238,1,184.4050,16,11,47,18,2.27,62,2325,1,61,27.3385,3.70,2.30
-89.153700,40.285770,683077.686613,4461706.557307,969101239,1,307.7443,16,11,47,19,1.48,50,2397,1,52,24.0266,2.30,1.43
-89.153700,40.285775,683077.673116,4461707.112357,969101240,1,203.7121,16,11,47,20,1.88,58,2291,1,55,24.2890,3.00,1.86
-89.153700,40.285784,683077.648822,4461708.111447,969101241,1,214.0746,16,11,47,21,1.82,61,2321,1,60,26.8440,2.80,1.74
-89.153700,40.285792,683077.627227,4461708.999528,969101242,1,172.6451,16,11,47,22,1.93,60,2332,1,57,25.6227,3.10,1.93
-89.153703,40.285800,683077.860670,4461709.893810,969101243,1,172.6451,16,11,47,23,1.93,54,2348,1,52,23.5355,3.00,1.86
-89.153703,40.285809,683077.836376,4461710.892900,969101244,1,130.0167,16,11,47,24,1.93,55,2331,1,50,22.4664,3.00,1.86
-89.153703,40.285817,683077.814781,4461711.780981,969101245,1,140.0469,16,11,47,25,1.93,56,2338,1,54,24.3366,3.00,1.86
-89.153703,40.285825,683077.793186,4461712.669061,969101246,1,197.7206,16,11,47,26,1.93,56,2331,1,55,24.7131,3.10,1.93
-89.153703,40.285834,683077.768892,4461713.668151,969101247,1,248.4384,16,11,47,27,1.42,50,2359,1,49,22.2816,2.20,1.37
-89.153703,40.285834,683077.768892,4461713.668151,969101248,1,400.0000,16,11,47,28,0.28,51,2350,1,50,22.6495,0.80,0.50
-89.153703,40.285834,683077.768892,4461713.668151,969101249,1,400.0000,16,11,47,29,0.06,47,2327,1,45,20.1851,0.00,0.00
-89.153703,40.285836,683077.763493,4461713.890172,969101250,1,90.8880,16,11,47,30,1.76,53,2352,1,52,23.5756,2.80,1.74
-89.153703,40.285842,683077.747297,4461714.556232,969101251,1,75.1392,16,11,47,31,1.88,50,2331,1,48,21.5678,3.00,1.86
-89.153703,40.285850,683077.725702,4461715.444312,969101252,1,71.1070,16,11,47,32,2.39,51,2334,1,47,21.1456,3.90,2.42
-89.153703,40.285864,683077.687910,4461716.998453,969101253,1,78.0593,16,11,47,33,2.73,56,2359,1,55,25.0099,4.40,2.73
-89.153706,40.285873,683077.918654,4461718.003745,969101254,1,127.5035,16,11,47,34,2.16,45,2350,1,43,19.4786,3.40,2.11
-89.153706,40.285881,683077.897059,4461718.891826,969101255,1,151.9593,16,11,47,35,2.16,56,2309,1,54,24.0347,3.40,2.11
-89.153708,40.285892,683078.037391,4461720.117071,969101256,1,143.0663,16,11,47,36,2.16,58,2323,1,55,24.6282,3.40,2.11
-89.153708,40.285900,683078.015796,4461721.005151,969101257,1,156.4058,16,11,47,37,2.16,55,2344,1,52,23.4954,3.40,2.11
-89.153708,40.285909,683077.991501,4461722.004242,969101258,1,136.3965,16,11,47,38,2.16,57,2346,1,55,24.8721,3.40,2.11
-89.153711,40.285920,683078.216846,4461723.231554,969101259,1,131.5677,16,11,47,39,2.33,57,2329,1,56,25.1408,3.70,2.30
-89.153711,40.285928,683078.195251,4461724.119634,969101260,1,153.5791,16,11,47,40,2.39,55,2338,1,52,23.4352,3.80,2.36
-89.153711,40.285939,683078.165558,4461725.340745,969101261,1,125.4179,16,11,47,41,2.39,59,2326,1,57,25.5568,3.80,2.36
-89.153711,40.285948,683078.141263,4461726.339835,969101262,1,160.6194,16,11,47,42,2.39,59,2327,1,58,26.0163,3.70,2.30
-89.153711,40.285956,683078.119668,4461727.227916,969101263,1,181.7403,16,11,47,43,2.39,57,2346,1,57,25.7765,3.80,2.36
-89.153711,40.285964,683078.098073,4461728.115996,969101264,1,143.5215,16,11,47,44,2.39,58,2326,1,54,24.2117,3.80,2.36
-89.153711,40.285975,683078.068379,4461729.337107,969101265,1,179.7287,16,11,47,45,2.39,63,2313,1,61,27.1974,3.70,2.30
-89.153711,40.285984,683078.044085,4461730.336197,969101266,1,166.6539,16,11,47,46,2.39,60,2333,1,57,25.6337,3.80,2.36
-89.153714,40.285995,683078.269429,4461731.563510,969101267,1,162.6309,16,11,47,47,2.39,56,2341,1,54,24.3678,3.70,2.30
-89.153717,40.286003,683078.502871,4461732.457792,969101268,1,183.0880,16,11,47,48,1.99,56,2339,1,53,23.8961,3.10,1.93
-89.153717,40.286011,683078.481276,4461733.345872,969101269,1,132.3978,16,11,47,49,1.99,64,2305,1,62,27.5476,3.10,1.93
-89.153717,40.286020,683078.456982,4461734.344963,969101270,1,144.0309,16,11,47,50,1.76,49,2377,1,50,22.9098,2.70,1.68
-89.153720,40.286023,683078.703921,4461734.684195,969101271,1,400.0000,16,11,47,51,0.06,51,2312,1,47,20.9463,0.80,0.50
-89.153720,40.286020,683078.712019,4461734.351164,969101272,0,114.2494,16,11,47,52,1.99,64,2280,1,59,25.9303,3.60,2.24
-89.153720,40.286006,683078.749811,4461732.797024,969101273,0,39.2010,16,11,47,53,4.20,73,2286,1,72,31.7271,6.70,4.16
-89.153714,40.285986,683078.293724,4461730.564419,969101274,0,19.0952,16,11,47,54,5.11,61,2411,1,60,27.8850,8.20,5.10
-89.153708,40.285964,683077.843035,4461728.109794,969101275,0,11.5885,16,11,47,55,5.11,42,2357,1,40,18.1736,8.00,4.97
-89.153703,40.285945,683077.469261,4461725.990267,969101276,0,8.6905,16,11,47,56,4.89,47,2308,1,43,19.1305,7.70,4.78
-89.153695,40.285925,683076.843148,4461723.753528,969101277,0,6.7266,16,11,47,57,4.89,50,2338,1,49,22.0832,7.80,4.85
-89.153686,40.285906,683076.129323,4461721.625732,969101278,0,6.2356,16,11,47,58,4.89,50,2350,1,47,21.2906,7.80,4.85
-89.153681,40.285886,683075.758247,4461719.395195,969101279,0,3.7806,16,11,47,59,4.89,50,2335,1,47,21.1547,7.80,4.85
-89.153678,40.285864,683075.562594,4461716.946772,969101280,0,3.2896,16,11,48,0,4.89,52,2331,1,49,22.0171,7.70,4.78
-89.153672,40.285848,683075.095708,4461715.158208,969101281,0,2.3077,16,11,48,1,4.89,54,2346,1,52,23.5154,7.70,4.78
-89.153670,40.285825,683074.987767,4461712.600843,969101282,0,0.3437,16,11,48,2,4.89,51,2352,1,49,22.2154,7.80,4.85
-89.153670,40.285806,683075.039054,4461710.491652,969101283,0,0.0000,16,11,48,3,4.94,49,2338,1,48,21.6325,7.90,4.91
-89.153667,40.285784,683074.843401,4461708.043229,969101284,0,0.0000,16,11,48,4,4.94,49,2347,1,45,20.3586,7.90,4.91
-89.153664,40.285764,683074.642350,4461705.816827,969101285,0,0.0000,16,11,48,5,4.94,46,2339,1,45,20.2892,7.80,4.85
-89.153661,40.285748,683074.430500,4461704.034464,969101286,0,0.0000,16,11,48,6,4.60,43,2354,1,43,19.5118,7.30,4.54
-89.153658,40.285728,683074.229448,4461701.808062,969101287,0,0.0000,16,11,48,7,4.26,44,2331,1,41,18.4225,6.70,4.16
-89.153656,40.285711,683074.105311,4461699.916757,969101288,0,10.8579,16,11,48,8,3.98,46,2348,1,44,19.9146,6.10,3.79
