LONGITUDE,LATITUDE,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TIMELAPSE,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.15656,40.282745,969104189,1,193.3946,16,12,36,29,3.3,1,73,2314,1,73,32.5617,5.2,3.23
-89.15656,40.282759,969104188,1,211.2739,16,12,36,28,3.3,1,76,2297,1,77,34.0936,5.1,3.17
-89.15656,40.282772,969104187,1,197.1195,16,12,36,27,3.3,1,79,2270,1,72,31.505,5.1,3.17
-89.15656,40.282786,969104186,1,191.9047,16,12,36,26,3.3,1,74,2318,1,78,34.8521,5.1,3.17
-89.15656,40.2828,969104185,1,209.5158,16,12,36,25,3.3,1,79,2268,1,76,33.226,5.1,3.17
-89.15656,40.282811,969104184,1,216.212,16,12,36,24,3.3,1,78,2269,1,73,31.9285,5.1,3.17
-89.15656,40.282825,969104183,1,202.0756,16,12,36,23,3.3,1,75,2289,1,72,31.7687,5.1,3.17
-89.156565,40.282836,969104182,1,204.3077,16,12,36,22,3.3,1,72,2275,1,66,28.9432,5.2,3.23
-89.156565,40.28285,969104181,1,203.5637,16,12,36,21,3.3,1,71,2308,1,69,30.6977,5.2,3.23
-89.156565,40.282864,969104180,1,194.6355,16,12,36,20,3.3,1,72,2310,1,73,32.5055,5.2,3.23
-89.156565,40.282878,969104179,1,185.7072,16,12,36,19,3.3,1,74,2302,1,75,33.2804,5.2,3.23
-89.156565,40.282895,969104178,1,195.3795,16,12,36,18,3.3,1,77,2297,1,75,33.2081,5.1,3.17
-89.156565,40.282909,969104177,1,203.5637,16,12,36,17,3.3,1,73,2285,1,71,31.2727,5.2,3.23
-89.156562,40.282925,969104176,1,216.212,16,12,36,16,3.3,1,75,2312,1,78,34.7619,5.1,3.17
-89.156562,40.282939,969104175,1,201.3316,16,12,36,15,3.3,1,79,2268,1,74,32.3516,5.2,3.23
-89.156562,40.28295,969104174,1,194.3863,16,12,36,14,3.3,1,74,2294,1,74,32.7225,5.1,3.17
-89.156562,40.282964,969104173,1,212.6901,16,12,36,13,3.3,1,75,2283,1,74,32.5656,5.1,3.17
-89.156562,40.282978,969104172,1,208.2374,16,12,36,12,3.3,1,76,2281,1,71,31.218,5.1,3.17
-89.156562,40.282992,969104171,1,185.974,16,12,36,11,3.3,1,74,2298,1,73,32.3366,5.2,3.23
-89.156568,40.283003,969104170,1,193.3951,16,12,36,10,3.3,1,75,2297,1,76,33.6508,5.2,3.23
-89.156568,40.283017,969104169,1,199.332,16,12,36,9,3.3,1,80,2300,1,79,35.0249,5.1,3.17
-89.156568,40.283031,969104168,1,199.332,16,12,36,8,3.3,1,77,2257,1,72,31.3246,5.1,3.17
-89.156568,40.283045,969104167,1,194.1372,16,12,36,7,3.3,1,73,2313,1,74,32.9935,5.2,3.23
-89.156568,40.283059,969104166,1,202.3005,16,12,36,6,3.3,1,78,2289,1,74,32.6512,5.1,3.17
-89.156568,40.283072,969104165,1,206.0111,16,12,36,5,3.3,1,74,2285,1,71,31.2727,5.2,3.23
-89.156568,40.283086,969104164,1,198.5899,16,12,36,4,3.3,1,75,2313,1,75,33.4394,5.2,3.23
-89.156568,40.2831,969104163,1,205.2689,16,12,36,3,3.3,1,75,2287,1,75,33.0635,5.2,3.23
-89.156568,40.283114,969104162,1,197.1057,16,12,36,2,3.3,1,75,2290,1,72,31.7826,5.1,3.17
-89.156568,40.283128,969104161,1,203.0426,16,12,36,1,3.3,1,73,2301,1,77,34.153,5.2,3.23
-89.156568,40.283142,969104160,1,205.8496,16,12,36,0,3.24,1,82,2283,1,82,36.0862,5.1,3.17
-89.156568,40.283156,969104159,1,198.2983,16,12,35,59,3.24,1,81,2267,1,80,34.9593,5.1,3.17
-89.156568,40.28317,969104158,1,196.0329,16,12,35,58,3.24,1,82,2285,1,82,36.1178,5.1,3.17
-89.156568,40.283184,969104157,1,214.1561,16,12,35,57,3.24,1,83,2270,1,79,34.568,5.1,3.17
-89.156568,40.283197,969104156,1,191.7478,16,12,35,56,3.24,1,81,2280,1,77,33.8413,5.1,3.17
-89.156568,40.283211,969104155,1,197.0405,16,12,35,55,3.24,1,80,2285,1,78,34.356,5.1,3.17
-89.156568,40.283225,969104154,1,204.6016,16,12,35,54,3.24,1,81,2282,1,82,36.0704,5.1,3.17
-89.156568,40.283239,969104153,1,229.553,16,12,35,53,3.24,1,85,2277,1,85,37.3081,5.1,3.17
-89.156568,40.283253,969104152,1,187.2112,16,12,35,52,3.24,1,86,2254,1,82,35.6278,5,3.11
-89.156571,40.283267,969104151,1,206.2754,16,12,35,51,3.3,1,80,2261,1,78,33.9951,5.1,3.17
-89.156571,40.283278,969104150,1,200.3309,16,12,35,50,3.3,1,82,2294,1,82,36.2601,5.1,3.17
-89.156571,40.283292,969104149,1,212.2199,16,12,35,49,3.3,1,82,2276,1,81,35.5368,5.1,3.17
-89.156571,40.283306,969104148,1,195.1294,16,12,35,48,3.3,1,81,2267,1,79,34.5223,5.1,3.17
-89.156571,40.283317,969104147,1,199.7855,16,12,35,47,3.3,1,82,2258,1,77,33.5148,5.1,3.17
-89.156573,40.283331,969104146,1,202.7387,16,12,35,46,3.3,1,79,2278,1,78,34.2507,5.1,3.17
-89.156573,40.283345,969104145,1,192.4024,16,12,35,45,3.3,1,82,2287,1,79,34.8269,5.1,3.17
-89.156612,40.284831,969104035,1,213.1885,16,12,33,55,3.35,1,72,2260,1,74,32.2375,5.2,3.23
-89.156612,40.284847,969104034,1,204.6201,16,12,33,54,3.41,1,79,2306,1,79,35.1162,5.3,3.29
-89.156612,40.284861,969104033,1,205.3366,16,12,33,53,3.41,1,82,2301,1,84,37.2578,5.3,3.29
-89.156612,40.284875,969104032,1,196.7391,16,12,33,52,3.41,1,82,2257,1,81,35.2402,5.3,3.29
-89.156612,40.284889,969104031,1,198.8885,16,12,33,51,3.41,1,82,2265,1,83,36.2383,5.3,3.29
-89.156612,40.284903,969104030,1,212.4599,16,12,33,50,3.35,1,85,2274,1,79,34.6289,5.2,3.23
-89.156612,40.284917,969104029,1,187.4252,16,12,33,49,3.41,1,80,2278,1,82,36.0072,5.3,3.29
-89.156612,40.284928,969104028,1,197.8879,16,12,33,48,3.35,1,89,2281,1,85,37.3737,5.2,3.23
-89.156612,40.284942,969104027,1,206.7695,16,12,33,47,3.41,1,85,2284,1,85,37.4228,5.3,3.29
-89.156612,40.284959,969104026,1,200.0737,16,12,33,46,3.35,1,89,2283,1,86,37.8465,5.2,3.23
-89.156615,40.284972,969104025,1,202.9881,16,12,33,45,3.35,1,82,2262,1,79,34.4462,5.2,3.23
-89.156615,40.284986,969104024,1,187.8762,16,12,33,44,3.47,1,81,2294,1,83,36.7023,5.4,3.36
-89.156615,40.285,969104023,1,202.2595,16,12,33,43,3.35,1,86,2283,1,85,37.4064,5.2,3.23
-89.156615,40.285017,969104022,1,191.3305,16,12,33,42,3.35,1,88,2256,1,84,36.5292,5.2,3.23
-89.156618,40.285031,969104021,1,191.8221,16,12,33,41,3.35,1,85,2268,1,81,35.4119,5.2,3.23
-89.156618,40.285042,969104020,1,190.78,16,12,33,40,3.41,1,81,2285,1,81,35.6774,5.2,3.23
-89.156618,40.285056,969104019,1,197.6659,16,12,33,39,3.35,1,82,2270,1,81,35.4431,5.2,3.23
-89.156618,40.28507,969104018,1,202.7792,16,12,33,38,3.35,1,83,2261,1,77,33.5593,5.2,3.23
-89.156618,40.285084,969104017,1,179.2872,16,12,33,37,3.41,1,79,2270,1,75,32.8177,5.3,3.29
-89.156618,40.285097,969104016,1,197.6659,16,12,33,36,3.35,1,80,2322,1,82,36.7027,5.2,3.23
-89.156615,40.285111,969104015,1,190.3612,16,12,33,35,3.35,1,83,2236,1,73,31.4642,5.2,3.23
-89.156615,40.285128,969104014,1,191.8221,16,12,33,34,3.35,1,75,2304,1,75,33.3093,5.2,3.23
-89.156615,40.285142,969104013,1,180.0055,16,12,33,33,3.41,1,78,2303,1,80,35.5145,5.3,3.29
-89.156618,40.285156,969104012,1,195.6076,16,12,33,32,3.3,1,85,2283,1,82,36.0862,5.2,3.23
-89.156618,40.28517,969104011,1,192.6506,16,12,33,31,3.3,1,83,2251,1,77,33.4109,5.2,3.23
-89.156618,40.285181,969104010,1,200.7824,16,12,33,30,3.3,1,78,2276,1,76,33.3432,5.2,3.23
-89.156621,40.285197,969104009,1,207.4358,16,12,33,29,3.3,1,80,2295,1,80,35.3911,5.1,3.17
-89.156623,40.285209,969104008,1,198.5647,16,12,33,28,3.3,1,82,2278,1,78,34.2507,5.1,3.17
-89.156623,40.285222,969104007,1,193.3899,16,12,33,27,3.3,1,82,2289,1,80,35.2986,5.2,3.23
-89.156623,40.285236,969104006,1,205.0572,16,12,33,26,3.24,1,82,2292,1,84,37.1121,5.1,3.17
-89.156623,40.28525,969104005,1,212.5794,16,12,33,25,3.24,1,84,2246,1,79,34.2025,5.1,3.17
-89.156623,40.285264,969104004,1,211.075,16,12,33,24,3.24,1,80,2274,1,78,34.1906,5.1,3.17
-89.156623,40.285278,969104003,1,211.8272,16,12,33,23,3.24,1,82,2305,1,84,37.3226,5.1,3.17
-89.156621,40.285292,969104002,1,202.8005,16,12,33,22,3.24,1,84,2258,1,79,34.3853,5.1,3.17
-89.156621,40.285306,969104001,1,200.5438,16,12,33,21,3.24,1,81,2277,1,78,34.2357,5.1,3.17
-89.156621,40.28532,969104000,1,206.5616,16,12,33,20,3.24,1,80,2289,1,82,36.181,5.1,3.17
-89.156621,40.285334,969103999,1,208.8183,16,12,33,19,3.24,1,84,2257,1,83,36.1103,5.1,3.17
-89.156621,40.285345,969103998,1,190.7649,16,12,33,18,3.24,1,86,2273,1,82,35.9281,5.1,3.17
-89.156623,40.285359,969103997,1,201.296,16,12,33,17,3.24,1,81,2261,1,78,33.9951,5.1,3.17
-89.156626,40.285372,969103996,1,205.8094,16,12,33,16,3.24,1,83,2287,1,84,37.0311,5.1,3.17
-89.156626,40.285386,969103995,1,202.0483,16,12,33,15,3.24,1,88,2264,1,84,36.6587,5,3.11
-89.156626,40.285397,969103994,1,206.0745,16,12,33,14,3.24,1,83,2243,1,78,33.7245,5,3.11
-89.156626,40.285411,969103993,1,206.2226,16,12,33,13,3.3,1,79,2281,1,77,33.8561,5.1,3.17
-89.156626,40.285428,969103992,1,212.8845,16,12,33,12,3.3,1,79,2300,1,82,36.3549,5.1,3.17
-89.156626,40.285439,969103991,1,197.34,16,12,33,11,3.3,1,86,2273,1,85,37.2426,5.1,3.17
-89.156626,40.28545,969103990,1,179.575,16,12,33,10,3.3,1,82,2262,1,78,34.0102,5.1,3.17
-89.156626,40.285464,969103989,1,200.3009,16,12,33,9,3.3,1,79,2294,1,82,36.2601,5.1,3.17
-89.156626,40.285478,969103988,1,220.2866,16,12,33,8,3.3,1,82,2257,1,77,33.4999,5.1,3.17
-89.156626,40.285489,969103987,1,184.7565,16,12,33,7,3.3,1,79,2275,1,77,33.7671,5.1,3.17
-89.156626,40.285503,969103986,1,186.9771,16,12,33,6,3.3,1,80,2289,1,78,34.4161,5.1,3.17
-89.156629,40.285517,969103985,1,200.3009,16,12,33,5,3.3,1,79,2290,1,78,34.4311,5.1,3.17
-89.156629,40.285531,969103984,1,198.0802,16,12,33,4,3.3,1,78,2287,1,77,33.9452,5.2,3.23
-89.156629,40.285545,969103983,1,200.3009,16,12,33,3,3.3,1,78,2304,1,83,36.8623,5.2,3.23
-89.156629,40.285559,969103982,1,191.4184,16,12,33,2,3.3,1,86,2255,1,83,36.0783,5.1,3.17
-89.156629,40.285572,969103981,1,201.0411,16,12,33,1,3.3,1,83,2264,1,78,34.0402,5.1,3.17
-89.156629,40.285586,969103980,1,201.7813,16,12,33,0,3.3,1,82,2293,1,80,35.3603,5.2,3.23
-89.156626,40.2856,969103979,1,192.8988,16,12,32,59,3.3,1,82,2263,1,77,33.589,5.1,3.17
-89.156623,40.285617,969103978,1,175.8037,16,12,32,58,3.35,1,77,2279,1,75,32.9478,5.2,3.23
-89.156626,40.285631,969103977,1,175.8037,16,12,32,57,3.35,1,80,2290,1,77,33.9897,5.2,3.23
-89.156626,40.285642,969103976,1,188.9002,16,12,32,56,3.35,1,77,2282,1,72,31.6716,5.2,3.23
-89.156626,40.285656,969103975,1,174.2908,16,12,32,55,3.35,1,74,2299,1,74,32.7938,5.2,3.23
-89.156626,40.28567,969103974,1,166.9861,16,12,32,54,3.35,1,78,2288,1,76,33.519,5.2,3.23
-89.156629,40.285684,969103973,1,182.1604,16,12,32,53,3.41,1,77,2274,1,72,31.5605,5.3,3.29
-89.156629,40.285697,969103972,1,151.9919,16,12,32,52,3.41,1,74,2295,1,70,30.9672,5.3,3.29
-89.156629,40.285711,969103971,1,162.0481,16,12,32,51,3.41,1,70,2292,1,64,28.2759,5.3,3.29
-89.156629,40.285725,969103970,1,154.1468,16,12,32,50,3.41,1,66,2302,1,62,27.5118,5.3,3.29
-89.156629,40.285739,969103969,1,147.6821,16,12,32,49,3.41,1,63,2322,1,64,28.646,5.3,3.29
-89.156629,40.285753,969103968,1,123.6985,16,12,32,48,3.24,1,65,2289,1,55,24.2678,5.1,3.17
-89.156629,40.285764,969103967,1,90.6235,16,12,32,47,2.5,1,53,2310,1,46,20.4829,3.9,2.42
-89.156629,40.28577,969103966,1,0.639,16,12,32,46,2.27,1,50,2367,1,51,23.2697,3.6,2.24
-89.156629,40.285778,969103965,1,0.7303,16,12,32,45,1.99,1,47,2274,1,29,12.7119,3.1,1.93
-89.156634,40.285814,969103964,0,0.3651,16,12,32,44,3.98,1,40,2360,1,44,20.0164,6,3.73
-89.156634,40.285837,969103963,0,9.5467,16,12,32,43,4.72,1,48,2359,1,53,24.1005,7.2,4.47
-89.156631,40.285856,969103962,0,7.8575,16,12,32,42,5.11,1,58,2351,1,57,25.8315,7.8,4.85
-89.156617,40.285876,969103961,0,7.7711,16,12,32,41,5.17,1,59,2327,1,57,25.5678,7.9,4.91
-89.156597,40.285892,969103960,0,5.8345,16,12,32,40,5.23,1,59,2327,1,56,25.1192,8,4.97
-89.156572,40.285903,969103959,0,7.9763,16,12,32,39,5.34,1,58,2316,1,53,23.6611,8.2,5.1
-89.156542,40.285909,969103958,0,9.7865,16,12,32,38,5.4,1,53,2318,1,46,20.5538,8.3,5.16
-89.156511,40.285909,969103957,0,13.4398,16,12,32,37,5.57,1,49,2339,1,47,21.1909,8.5,5.28
-89.156478,40.285909,969103956,0,11.8148,16,12,32,36,5.57,1,47,2340,1,47,21.2,8.5,5.28
-89.156447,40.285909,969103955,0,7.4227,16,12,32,35,5.57,1,49,2339,1,48,21.6418,8.5,5.28
-89.15642,40.285906,969103954,0,4.7874,16,12,32,34,5.57,1,49,2335,1,47,21.1547,8.5,5.28
-89.156392,40.285901,969103953,0,7.4227,16,12,32,33,5.57,1,51,2362,1,51,23.2205,8.6,5.34
-89.156361,40.285895,969103952,0,16.8177,16,12,32,32,5.51,1,53,2338,1,51,22.9846,8.5,5.28
-89.156339,40.285884,969103951,0,25.2487,16,12,32,31,5.51,1,53,2354,1,53,24.0494,8.5,5.28
-89.156317,40.28587,969103950,0,26.5799,16,12,32,30,5.51,1,56,2341,1,54,24.3678,8.5,5.28
-89.156295,40.285853,969103949,0,33.9357,16,12,32,29,5.4,1,57,2345,1,58,26.2176,8.4,5.22
-89.156281,40.285834,969103948,0,48.4343,16,12,32,28,5.4,1,65,2371,1,79,36.1061,8.4,5.22
-89.156272,40.285812,969103947,0,64.0379,16,12,32,27,5.11,1,89,2277,1,84,36.8692,8,4.97
-89.156267,40.285792,969103946,0,98.4085,16,12,32,26,4.15,1,80,2240,1,70,30.2251,6.4,3.98
-89.156267,40.285776,969103945,1,155.8709,16,12,32,25,3.47,1,72,2297,1,69,30.5514,5.4,3.36
-89.156264,40.285764,969103944,1,186.6165,16,12,32,24,3.35,1,70,2316,1,70,31.2506,5.1,3.17
-89.156267,40.285751,969103943,1,195.3676,16,12,32,23,3.35,1,71,2285,1,66,29.0704,5.2,3.23
-89.156267,40.285737,969103942,1,207.0357,16,12,32,22,3.35,1,71,2315,1,72,32.1296,5.2,3.23
-89.156267,40.285723,969103941,1,186.6165,16,12,32,21,3.35,1,75,2295,1,74,32.7368,5.2,3.23
-89.156267,40.285709,969103940,1,185.158,16,12,32,20,3.35,1,76,2283,1,74,32.5656,5.2,3.23
-89.156267,40.285695,969103939,1,182.241,16,12,32,19,3.35,1,73,2281,1,71,31.218,5.1,3.17
-89.156267,40.285681,969103938,1,202.6602,16,12,32,18,3.35,1,73,2302,1,72,31.9491,5.2,3.23
-89.156267,40.285667,969103937,1,201.2016,16,12,32,17,3.35,1,74,2308,1,76,33.812,5.2,3.23
-89.156267,40.285653,969103936,1,201.9309,16,12,32,16,3.35,1,78,2261,1,73,31.8159,5.1,3.17
-89.156267,40.285639,969103935,1,197.5554,16,12,32,15,3.35,1,75,2293,1,73,32.2662,5.1,3.17
-89.156267,40.285626,969103934,1,204.8479,16,12,32,14,3.35,1,74,2287,1,71,31.3001,5.1,3.17
-89.156264,40.285612,969103933,1,194.6383,16,12,32,13,3.35,1,71,2302,1,70,31.0617,5.2,3.23
-89.156264,40.285598,969103932,1,190.9921,16,12,32,12,3.35,1,74,2291,1,73,32.2381,5.2,3.23
-89.156264,40.285584,969103931,1,196.0969,16,12,32,11,3.35,1,76,2281,1,74,32.5371,5.1,3.17
-89.156264,40.28557,969103930,1,207.0357,16,12,32,10,3.35,1,75,2277,1,70,30.7243,5.1,3.17
-89.156264,40.285556,969103929,1,206.3064,16,12,32,9,3.35,1,72,2300,1,71,31.478,5.2,3.23
-89.156264,40.285542,969103928,1,206.3064,16,12,32,8,3.35,1,74,2314,1,76,33.8999,5.1,3.17
-89.156267,40.285531,969103927,1,210.682,16,12,32,7,3.35,1,79,2256,1,71,30.8758,5.1,3.17
-89.156267,40.285517,969103926,1,202.6602,16,12,32,6,3.35,1,73,2298,1,73,32.3366,5.1,3.17
-89.156267,40.285503,969103925,1,207.0357,16,12,32,5,3.35,1,74,2290,1,72,31.7826,5.1,3.17
-89.156267,40.285489,969103924,1,212.8697,16,12,32,4,3.35,1,73,2299,1,71,31.4643,5.2,3.23
-89.156264,40.285476,969103923,1,196.0969,16,12,32,3,3.35,1,74,2305,1,75,33.3237,5.1,3.17
-89.156264,40.285462,969103922,1,202.6602,16,12,32,2,3.35,1,74,2281,1,72,31.6577,5.1,3.17
-89.156264,40.285448,969103921,1,206.3064,16,12,32,1,3.35,1,73,2295,1,70,30.9672,5.1,3.17
-89.156261,40.285434,969103920,1,212.1405,16,12,32,0,3.35,1,71,2304,1,71,31.5328,5.2,3.23
-89.156261,40.28542,969103919,1,212.8697,16,12,31,59,3.35,1,73,2298,1,72,31.8936,5.1,3.17
-89.156261,40.285406,969103918,1,208.4942,16,12,31,58,3.35,1,75,2298,1,73,32.3366,5.2,3.23
-89.156261,40.285392,969103917,1,215.0575,16,12,31,57,3.35,1,75,2292,1,72,31.8104,5.1,3.17
-89.156261,40.285378,969103916,1,217.9745,16,12,31,56,3.35,1,76,2291,1,72,31.7965,5.2,3.23
-89.156264,40.285367,969103915,1,220.8916,16,12,31,55,3.35,1,73,2301,1,72,31.9353,5.1,3.17
-89.156264,40.285353,969103914,1,227.4549,16,12,31,54,3.35,1,71,2292,1,71,31.3685,5.2,3.23
-89.156264,40.285339,969103913,1,217.9745,16,12,31,53,3.35,1,75,2306,1,73,32.4492,5.2,3.23
-89.156264,40.285326,969103912,1,215.3336,16,12,31,52,3.35,1,74,2293,1,71,31.3822,5.1,3.17
-89.156261,40.285312,969103911,1,221.9053,16,12,31,51,3.35,1,74,2311,1,73,32.5195,5.2,3.23
-89.156261,40.285298,969103910,1,218.9845,16,12,31,50,3.35,1,76,2285,1,72,31.7132,5.1,3.17
-89.156261,40.285281,969103909,1,214.6034,16,12,31,49,3.35,1,72,2285,1,70,30.8323,5.2,3.23
-89.156259,40.285267,969103908,1,211.6826,16,12,31,48,3.35,1,74,2305,1,72,31.9908,5.2,3.23
-89.156259,40.285253,969103907,1,227.2168,16,12,31,47,3.3,1,74,2292,1,72,31.8104,5.1,3.17
-89.156259,40.285239,969103906,1,198.9911,16,12,31,46,3.3,1,74,2294,1,72,31.8381,5.1,3.17
-89.156259,40.285228,969103905,1,215.3323,16,12,31,45,3.3,1,74,2290,1,72,31.7826,5.1,3.17
-89.156259,40.285214,969103904,1,213.8468,16,12,31,44,3.3,1,74,2303,1,76,33.7387,5.1,3.17
-89.156259,40.285203,969103903,1,212.3612,16,12,31,43,3.3,1,81,2290,1,76,33.5483,5,3.11
-89.156259,40.285189,969103902,1,208.6473,16,12,31,42,3.3,1,77,2272,1,73,31.9707,5.1,3.17
-89.156259,40.285176,969103901,1,216.8179,16,12,31,41,3.3,1,75,2285,1,72,31.7132,5.1,3.17
-89.156259,40.285162,969103900,1,219.789,16,12,31,40,3.3,1,74,2300,1,73,32.3647,5.1,3.17
-89.156259,40.285148,969103899,1,206.4189,16,12,31,39,3.3,1,75,2290,1,73,32.224,5,3.11
-89.156259,40.285137,969103898,1,193.0489,16,12,31,38,3.3,1,76,2303,1,76,33.7387,5.1,3.17
-89.156256,40.285123,969103897,1,212.3612,16,12,31,37,3.3,1,78,2290,1,76,33.5483,5,3.11
-89.156253,40.285106,969103896,1,204.9334,16,12,31,36,3.3,1,77,2287,1,75,33.0635,5.1,3.17
-89.156253,40.285095,969103895,1,204.1906,16,12,31,35,3.3,1,78,2285,1,76,33.475,5,3.11
-89.156253,40.285081,969103894,1,216.2619,16,12,31,34,3.3,1,77,2265,1,72,31.4356,5,3.11
-89.156253,40.285067,969103893,1,217.7437,16,12,31,33,3.3,1,74,2312,1,76,33.8706,5,3.11
-89.156253,40.285051,969103892,1,222.9298,16,12,31,32,3.3,1,79,2285,1,73,32.1537,5,3.11
-89.156253,40.285037,969103891,1,214.0393,16,12,31,31,3.3,1,76,2304,1,75,33.3093,5.1,3.17
-89.156253,40.285026,969103890,1,195.5174,16,12,31,30,3.3,1,76,2289,1,75,33.0924,5.1,3.17
-89.156253,40.285012,969103889,1,203.667,16,12,31,29,3.3,1,77,2297,1,77,34.0936,5,3.11
-89.156253,40.284998,969103888,1,196.9991,16,12,31,28,3.3,1,78,2286,1,76,33.4897,5,3.11
-89.156253,40.284984,969103887,1,201.4444,16,12,31,27,3.3,1,80,2272,1,75,32.8466,5,3.11
-89.156253,40.284973,969103886,1,202.1853,16,12,31,26,3.3,1,75,2286,1,74,32.6084,5,3.11
-89.156253,40.284962,969103885,1,192.5539,16,12,31,25,3.3,1,75,2279,1,73,32.0692,5,3.11
-89.15625,40.284948,969103884,1,198.4809,16,12,31,24,3.3,1,76,2310,1,78,34.7319,5,3.11
-89.15625,40.284934,969103883,1,189.5904,16,12,31,23,3.3,1,79,2275,1,76,33.3285,5,3.11
-89.15625,40.28492,969103882,1,196.2583,16,12,31,22,3.3,1,78,2303,1,78,34.6266,5,3.11
-89.15625,40.284906,969103881,1,196.9991,16,12,31,21,3.3,1,80,2281,1,77,33.8561,5,3.11
-89.15625,40.284892,969103880,1,213.2984,16,12,31,20,3.3,1,76,2287,1,75,33.0635,5,3.11
-89.15625,40.284878,969103879,1,211.0758,16,12,31,19,3.3,1,74,2284,1,73,32.1396,5.1,3.17
-89.15625,40.284864,969103878,1,205.1488,16,12,31,18,3.3,1,78,2298,1,76,33.6655,5,3.11
-89.156247,40.284853,969103877,1,202.9262,16,12,31,17,3.3,1,76,2291,1,75,33.1213,5.1,3.17
-89.156247,40.284839,969103876,1,193.5368,16,12,31,16,3.3,1,76,2288,1,75,33.078,5,3.11
-89.156247,40.284826,969103875,1,197.2317,16,12,31,15,3.3,1,75,2279,1,73,32.0692,5,3.11
-89.156247,40.284814,969103874,1,189.103,16,12,31,14,3.3,1,77,2293,1,74,32.7082,5,3.11
-89.156247,40.284801,969103873,1,192.7979,16,12,31,13,3.3,1,76,2291,1,73,32.2381,5,3.11
-89.156245,40.284787,969103872,1,189.842,16,12,31,12,3.3,1,75,2304,1,76,33.7534,5,3.11
-89.156245,40.284773,969103871,1,186.8861,16,12,31,11,3.3,1,77,2283,1,76,33.4457,5,3.11
-89.156245,40.284762,969103870,1,190.5809,16,12,31,10,3.3,1,74,2274,1,72,31.5605,5,3.11
-89.156245,40.284748,969103869,1,200.9265,16,12,31,9,3.3,1,76,2297,1,73,32.3225,5.1,3.17
-89.156245,40.284734,969103868,1,209.0552,16,12,31,8,3.3,1,75,2284,1,74,32.5799,5,3.11
-89.156245,40.28472,969103867,1,203.8824,16,12,31,7,3.3,1,77,2277,1,76,33.3578,5.1,3.17
-89.156245,40.284706,969103866,1,216.445,16,12,31,6,3.3,1,77,2276,1,74,32.4657,5,3.11
-89.156245,40.284692,969103865,1,220.8788,16,12,31,5,3.3,1,76,2266,1,71,31.0127,5,3.11
-89.156245,40.284678,969103864,1,209.7942,16,12,31,4,3.3,1,75,2297,1,73,32.3225,5,3.11
-89.156242,40.284667,969103863,1,195.7537,16,12,31,3,3.3,1,75,2300,1,76,33.6948,5.1,3.17
-89.156242,40.284653,969103862,1,195.7537,16,12,31,2,3.3,1,79,2279,1,76,33.3871,5,3.11
-89.156242,40.284639,969103861,1,206.8383,16,12,31,1,3.3,1,77,2282,1,73,32.1115,5,3.11
-89.156242,40.284626,969103860,1,213.4891,16,12,31,0,3.3,1,74,2309,1,75,33.3816,5,3.11
-89.156242,40.284612,969103859,1,213.4891,16,12,30,59,3.3,1,78,2290,1,79,34.8726,5.1,3.17
-89.156239,40.284601,969103858,1,221.6178,16,12,30,58,3.3,1,82,2269,1,78,34.1154,5,3.11
-89.156239,40.284587,969103857,1,226.0516,16,12,30,57,3.3,1,78,2272,1,74,32.4087,5,3.11
-89.156239,40.284573,969103856,1,209.7942,16,12,30,56,3.3,1,76,2285,1,74,32.5941,5.1,3.17
-89.156239,40.284559,969103855,1,215.706,16,12,30,55,3.3,1,77,2296,1,78,34.5214,5.1,3.17
-89.156239,40.284545,969103854,1,212.7501,16,12,30,54,3.3,1,80,2278,1,75,32.9334,5,3.11
-89.156239,40.284531,969103853,1,217.9229,16,12,30,53,3.3,1,78,2292,1,82,36.2285,5.1,3.17
-89.156239,40.284517,969103852,1,214.228,16,12,30,52,3.3,1,85,2264,1,81,35.3495,5,3.11
-89.156239,40.284503,969103851,1,214.228,16,12,30,51,3.3,1,81,2255,1,76,33.0356,5,3.11
-89.156239,40.284492,969103850,1,205.3604,16,12,30,50,3.3,1,76,2279,1,73,32.0692,5.1,3.17
-89.156242,40.284478,969103849,1,217.9229,16,12,30,49,3.3,1,76,2302,1,79,35.0553,5.1,3.17
-89.156242,40.284464,969103848,1,211.2722,16,12,30,48,3.3,1,81,2300,1,80,35.4682,5,3.11
-89.156242,40.284453,969103847,1,208.3163,16,12,30,47,3.3,1,81,2267,1,74,32.3374,5,3.11
-89.156239,40.284439,969103846,1,217.1839,16,12,30,46,3.3,1,75,2279,1,70,30.7513,5.1,3.17
-89.156239,40.284426,969103845,1,234.1803,16,12,30,45,3.3,1,75,2314,1,79,35.2381,5.1,3.17
-89.156239,40.284412,969103844,1,202.4045,16,12,30,44,3.3,1,83,2283,1,79,34.766,5,3.11
-89.156236,40.284398,969103843,1,204.6214,16,12,30,43,3.3,1,79,2270,1,75,32.8177,5.1,3.17
-89.156234,40.284387,969103842,1,203.8824,16,12,30,42,3.3,1,78,2281,1,74,32.5371,5.1,3.17
-89.156234,40.284373,969103841,1,207.5773,16,12,30,41,3.3,1,77,2293,1,75,33.1502,5.1,3.17
-89.156234,40.284359,969103840,1,194.5262,16,12,30,40,3.3,1,76,2278,1,73,32.0552,5.1,3.17
